transaction_id,customer_id,transaction_ts,amount,currency,merchant,category,payment_method,status
T0000254,C0250,2024-11-22 08:48:05,43.58,USD,FuelGo,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0000255,C0120,2024-10-24 13:59:11,1441.93,USD,HealthPlus,RENT,ACH,APPROVED
T0000256,C0222,2024-11-16 06:54:41,36.36,USD,CityRentals,SUBSCRIPTION,WIRE,DECLINED
T0000257,C0196,2024-11-11 18:06:31,209.34,USD,PowerGrid,UTILITIES,CASH,APPROVED
T0000258,C0006,2024-08-08 21:14:20,3068.56,USD,PowerGrid,RENT,CASH,PENDING
T0000259,C0091,2025-10-31 17:08:00,17.38,USD,OnlineHub,GROCERY,MOBILE_WALLET,DECLINED
T0000260,C0074,2024-09-27 13:19:03,11.14,USD,SkyTravel,FUEL,CASH,APPROVED
T0000261,C0196,2024-07-18 13:11:56,112.95,USD,DineTime,ENTERTAINMENT,CARD,APPROVED
T0000262,C0142,2024-10-13 22:41:29,19.34,USD,PowerGrid,DINING,CASH,APPROVED
T0000263,C0175,2024-12-13 20:18:36,13.91,USD,SkyTravel,SUBSCRIPTION,CASH,APPROVED
T0000264,C0241,2025-05-27 01:27:56,1134.9,USD,HealthPlus,HEALTHCARE,MOBILE_WALLET,APPROVED
T0000265,C0012,2024-06-01 22:04:23,38.57,USD,FuelGo,GROCERY,CASH,APPROVED
T0000266,C0229,2025-09-23 10:53:41,29.57,USD,MetroWater,FUEL,WIRE,APPROVED
T0000267,C0152,2025-07-30 10:54:54,765.9,USD,PowerGrid,HEALTHCARE,MOBILE_WALLET,APPROVED
T0000268,C0122,2025-12-05 22:54:38,95.25,USD,SkyTravel,GROCERY,CASH,APPROVED
T0000269,C0007,2024-02-22 21:14:43,40.59,USD,MetroWater,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0000270,C0123,2025-11-28 08:49:05,219.21,USD,MetroWater,UTILITIES,CASH,APPROVED
T0000271,C0009,2024-11-17 15:14:50,76.12,USD,SkyTravel,SUBSCRIPTION,ACH,APPROVED
T0000272,C0039,2025-04-27 02:16:03,208.7,USD,DineTime,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0000273,C0181,2025-05-04 19:07:55,217.1,USD,PowerGrid,UTILITIES,WIRE,PENDING
T0000274,C0097,2024-12-28 23:25:19,1435.46,USD,OnlineHub,HEALTHCARE,MOBILE_WALLET,APPROVED
T0000275,C0206,2024-11-01 08:11:13,123.96,USD,HealthPlus,DINING,ACH,APPROVED
T0000276,C0242,2024-12-23 20:24:24,155.38,USD,HealthPlus,DINING,CASH,APPROVED
T0000277,C0240,2025-02-08 12:33:57,61.12,USD,MetroWater,DINING,MOBILE_WALLET,APPROVED
T0000278,C0245,2025-03-28 23:52:59,130.37,USD,StreamFlix,UTILITIES,CARD,APPROVED
T0000279,C0066,2025-12-13 09:53:21,260.71,USD,PowerGrid,ONLINE_SHOPPING,WIRE,DECLINED
T0000280,C0036,2025-11-16 19:20:04,2277.62,USD,MetroWater,RENT,ACH,APPROVED
T0000281,C0058,2024-04-12 05:00:18,204.85,USD,DineTime,TRAVEL,WIRE,APPROVED
T0000282,C0002,2025-05-02 17:23:00,146.91,USD,CityRentals,FUEL,CASH,APPROVED
T0000283,C0167,2024-03-01 03:15:25,2279.94,USD,StreamFlix,TRAVEL,WIRE,APPROVED
T0000284,C0167,2024-06-29 01:19:23,22.42,USD,Acme Mart,SUBSCRIPTION,ACH,APPROVED
T0000285,C0215,2024-01-10 10:51:50,237.45,USD,CityRentals,ENTERTAINMENT,WIRE,APPROVED
T0000286,C0146,2025-10-18 19:46:51,13.05,USD,FuelGo,SUBSCRIPTION,WIRE,APPROVED
T0000287,C0135,2024-07-16 04:06:04,1067.67,USD,CityRentals,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0000288,C0085,2024-12-11 10:44:29,297.83,USD,StreamFlix,UTILITIES,ACH,APPROVED
T0000289,C0146,2024-03-29 14:35:38,567.71,USD,DineTime,TRAVEL,CASH,APPROVED
T0000290,C0172,2024-09-11 00:14:55,1243.47,USD,CityRentals,RENT,CASH,APPROVED
T0000291,C0067,2025-08-09 00:24:58,74.48,USD,StreamFlix,ENTERTAINMENT,WIRE,APPROVED
T0000292,C0067,2024-06-12 14:45:38,1042.23,USD,Acme Mart,HEALTHCARE,CARD,APPROVED
T0000293,C0176,2024-10-29 13:22:54,139.23,USD,StreamFlix,FUEL,CARD,APPROVED
T0000294,C0158,2025-09-12 13:36:11,696.43,USD,CityRentals,TRAVEL,CASH,APPROVED
T0000295,C0107,2025-11-27 21:41:34,137.79,USD,PowerGrid,FUEL,ACH,APPROVED
T0000296,C0224,2025-07-31 04:05:07,2061.22,USD,PowerGrid,RENT,WIRE,APPROVED
T0000297,C0016,2024-06-17 11:56:47,136.4,USD,HealthPlus,FUEL,MOBILE_WALLET,APPROVED
T0000298,C0219,2025-06-06 16:13:10,71.86,USD,HealthPlus,FUEL,MOBILE_WALLET,APPROVED
T0000299,C0208,2024-02-29 20:20:42,116.09,USD,PowerGrid,GROCERY,CASH,APPROVED
T0000300,C0119,2024-08-11 21:03:20,146.04,USD,DineTime,DINING,WIRE,APPROVED
T0000301,C0019,2024-03-11 17:11:15,108.81,USD,SkyTravel,GROCERY,MOBILE_WALLET,PENDING
T0000302,C0009,2025-01-26 16:19:50,84.73,USD,CityRentals,DINING,CASH,APPROVED
T0000303,C0223,2024-12-22 04:19:09,115.82,USD,PowerGrid,ENTERTAINMENT,ACH,APPROVED
T0000304,C0046,2024-01-24 10:51:47,65.03,USD,CityRentals,FUEL,ACH,APPROVED
T0000305,C0119,2024-12-20 05:38:52,69.38,USD,DineTime,FUEL,ACH,APPROVED
T0000306,C0071,2025-03-05 22:23:19,2815.36,USD,SkyTravel,TRAVEL,CARD,APPROVED
T0000307,C0197,2025-04-02 21:45:52,63.96,USD,SkyTravel,GROCERY,CARD,APPROVED
T0000308,C0173,2025-07-06 07:54:37,64.96,USD,Acme Mart,GROCERY,CASH,APPROVED
T0000309,C0194,2025-08-12 11:36:39,39.33,USD,StreamFlix,GROCERY,ACH,APPROVED
T0000310,C0148,2024-05-26 18:58:41,62.94,USD,FuelGo,SUBSCRIPTION,ACH,APPROVED
T0000311,C0057,2024-06-28 22:47:30,93.65,USD,Acme Mart,ENTERTAINMENT,MOBILE_WALLET,DECLINED
T0000312,C0174,2025-11-18 13:52:38,168.98,USD,Acme Mart,ENTERTAINMENT,WIRE,DECLINED
T0000313,C0202,2025-01-20 06:41:41,54.62,USD,DineTime,FUEL,CASH,APPROVED
T0000314,C0194,2024-05-27 16:51:29,76.29,USD,HealthPlus,FUEL,WIRE,APPROVED
T0000315,C0235,2025-02-01 08:50:31,142.78,USD,DineTime,GROCERY,MOBILE_WALLET,APPROVED
T0000316,C0066,2024-04-04 19:30:06,1024.28,USD,SkyTravel,TRAVEL,CASH,APPROVED
T0000317,C0186,2024-03-15 06:51:02,202.03,USD,DineTime,TRAVEL,MOBILE_WALLET,APPROVED
T0000318,C0206,2024-12-06 11:02:19,59.32,USD,PowerGrid,SUBSCRIPTION,ACH,APPROVED
T0000319,C0245,2025-05-05 08:49:57,56.89,USD,HealthPlus,GROCERY,CARD,APPROVED
T0000320,C0179,2024-10-16 13:51:34,57.78,USD,DineTime,SUBSCRIPTION,ACH,APPROVED
T0000321,C0120,2025-05-24 16:58:00,100.82,USD,StreamFlix,FUEL,WIRE,APPROVED
T0000322,C0026,2025-02-27 01:39:52,915.15,USD,FuelGo,ONLINE_SHOPPING,ACH,APPROVED
T0000323,C0145,2025-08-21 21:05:09,2236.69,USD,Acme Mart,TRAVEL,WIRE,APPROVED
T0000324,C0185,2025-08-06 08:56:48,92.08,USD,HealthPlus,ENTERTAINMENT,WIRE,APPROVED
T0000325,C0128,2025-05-15 23:21:48,101.65,USD,FuelGo,FUEL,WIRE,APPROVED
T0000326,C0190,2025-07-13 17:46:44,555.69,USD,FuelGo,ONLINE_SHOPPING,ACH,APPROVED
T0000327,C0048,2024-03-17 01:45:58,148.65,USD,Acme Mart,FUEL,MOBILE_WALLET,APPROVED
T0000328,C0196,2024-01-10 07:57:48,106.04,USD,HealthPlus,GROCERY,CARD,APPROVED
T0000329,C0130,2025-11-06 17:45:44,450.97,USD,MetroWater,ONLINE_SHOPPING,MOBILE_WALLET,DECLINED
T0000330,C0005,2024-10-08 19:30:20,135.39,USD,DineTime,GROCERY,CARD,APPROVED
T0000331,C0074,2024-04-08 19:05:32,128.04,USD,DineTime,GROCERY,ACH,APPROVED
T0000332,C0039,2024-09-30 14:27:02,616.2,USD,PowerGrid,TRAVEL,WIRE,APPROVED
T0000333,C0021,2025-12-14 08:13:23,1439.35,USD,OnlineHub,HEALTHCARE,MOBILE_WALLET,APPROVED
T0000334,C0077,2025-01-21 20:07:23,2368.97,USD,Acme Mart,RENT,CARD,APPROVED
T0000335,C0122,2025-03-20 23:28:49,161.0,USD,CityRentals,GROCERY,CARD,APPROVED
T0000336,C0201,2024-08-23 07:41:50,853.13,USD,SkyTravel,HEALTHCARE,MOBILE_WALLET,DECLINED
T0000337,C0231,2024-10-14 19:46:16,40.66,USD,Acme Mart,SUBSCRIPTION,CARD,APPROVED
T0000338,C0145,2025-08-24 05:14:59,48.94,USD,FuelGo,GROCERY,CARD,PENDING
T0000339,C0193,2025-08-03 14:10:07,279.02,USD,StreamFlix,ENTERTAINMENT,ACH,APPROVED
T0000340,C0174,2024-12-20 01:57:18,56.44,USD,CityRentals,FUEL,CARD,APPROVED
T0000341,C0026,2025-09-20 21:41:07,73.48,USD,SkyTravel,ENTERTAINMENT,WIRE,APPROVED
T0000342,C0102,2024-12-30 20:08:07,54.14,USD,StreamFlix,HEALTHCARE,CASH,APPROVED
T0000343,C0241,2025-09-25 10:45:15,132.4,USD,MetroWater,ENTERTAINMENT,CASH,APPROVED
T0000344,C0205,2025-12-29 23:04:46,2153.67,USD,SkyTravel,TRAVEL,WIRE,APPROVED
T0000345,C0040,2024-11-11 16:11:32,98.42,USD,SkyTravel,ENTERTAINMENT,CARD,APPROVED
T0000346,C0093,2025-07-24 20:11:50,24.94,USD,SkyTravel,DINING,ACH,APPROVED
T0000347,C0132,2025-09-03 21:46:26,35.47,USD,SkyTravel,ENTERTAINMENT,WIRE,APPROVED
T0000348,C0201,2024-03-27 20:22:19,1296.94,USD,Acme Mart,HEALTHCARE,WIRE,APPROVED
T0000349,C0232,2024-10-02 10:57:49,1737.28,USD,CityRentals,TRAVEL,CASH,APPROVED
T0000350,C0069,2024-11-02 17:37:49,179.39,USD,CityRentals,ONLINE_SHOPPING,CASH,APPROVED
T0000351,C0201,2024-07-19 16:40:12,1666.7,USD,HealthPlus,RENT,CASH,APPROVED
T0000352,C0028,2025-01-24 11:59:53,135.77,USD,DineTime,UTILITIES,WIRE,APPROVED
T0000353,C0113,2025-09-09 07:18:46,651.62,USD,MetroWater,HEALTHCARE,ACH,APPROVED
T0000354,C0123,2025-12-12 23:02:35,274.68,USD,DineTime,HEALTHCARE,WIRE,APPROVED
T0000355,C0126,2025-02-06 13:17:23,63.65,USD,FuelGo,SUBSCRIPTION,CASH,APPROVED
T0000356,C0030,2025-07-17 00:58:47,19.99,USD,PowerGrid,SUBSCRIPTION,ACH,APPROVED
T0000357,C0244,2025-12-10 02:31:04,1131.86,USD,HealthPlus,ONLINE_SHOPPING,CASH,APPROVED
T0000358,C0210,2025-11-05 05:36:43,203.53,USD,CityRentals,ENTERTAINMENT,WIRE,APPROVED
T0000359,C0184,2025-05-05 21:11:55,237.78,USD,SkyTravel,ENTERTAINMENT,CASH,PENDING
T0000360,C0103,2025-01-03 19:32:53,80.93,USD,DineTime,FUEL,MOBILE_WALLET,APPROVED
T0000361,C0153,2025-09-19 01:36:46,1062.49,USD,HealthPlus,RENT,WIRE,APPROVED
T0000362,C0145,2024-04-10 09:25:13,290.21,USD,FuelGo,ENTERTAINMENT,CASH,APPROVED
T0000363,C0057,2024-08-14 16:13:49,114.56,USD,PowerGrid,FUEL,MOBILE_WALLET,APPROVED
T0000364,C0096,2024-01-26 17:34:37,141.6,USD,MetroWater,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0000365,C0027,2024-05-25 12:40:56,86.12,USD,SkyTravel,DINING,CARD,APPROVED
T0000366,C0080,2025-05-02 03:33:15,688.45,USD,HealthPlus,HEALTHCARE,MOBILE_WALLET,APPROVED
T0000367,C0113,2024-04-27 00:49:20,386.1,USD,StreamFlix,ONLINE_SHOPPING,CARD,APPROVED
T0000368,C0218,2025-07-19 05:49:49,975.48,USD,CityRentals,HEALTHCARE,ACH,APPROVED
T0000369,C0085,2025-10-06 06:42:56,69.69,USD,OnlineHub,FUEL,ACH,APPROVED
T0000370,C0048,2025-03-15 14:09:25,121.7,USD,MetroWater,ENTERTAINMENT,ACH,APPROVED
T0000371,C0002,2025-07-03 06:48:25,657.06,USD,SkyTravel,TRAVEL,MOBILE_WALLET,APPROVED
T0000372,C0094,2025-05-16 19:12:48,303.64,USD,SkyTravel,HEALTHCARE,WIRE,APPROVED
T0000373,C0248,2024-12-22 12:48:55,899.49,USD,MetroWater,HEALTHCARE,CASH,APPROVED
T0000374,C0217,2025-11-19 04:52:36,742.75,USD,StreamFlix,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0000375,C0081,2024-05-24 18:35:54,1372.57,USD,SkyTravel,RENT,ACH,APPROVED
T0000376,C0100,2025-05-13 23:08:16,180.95,USD,MetroWater,ENTERTAINMENT,CASH,APPROVED
T0000377,C0138,2024-11-18 16:25:13,230.87,USD,OnlineHub,UTILITIES,WIRE,APPROVED
T0000378,C0159,2025-01-28 20:26:47,217.05,USD,Acme Mart,GROCERY,CASH,APPROVED
T0000379,C0130,2025-03-30 17:47:34,493.92,USD,OnlineHub,ONLINE_SHOPPING,CASH,APPROVED
T0000380,C0043,2024-08-18 19:34:25,2156.95,USD,HealthPlus,RENT,WIRE,APPROVED
T0000381,C0074,2024-04-25 20:51:06,316.68,USD,MetroWater,UTILITIES,CASH,APPROVED
T0000382,C0030,2024-02-12 16:04:10,156.15,USD,FuelGo,DINING,MOBILE_WALLET,APPROVED
T0000383,C0140,2024-02-03 16:22:27,2969.84,USD,SkyTravel,TRAVEL,ACH,APPROVED
T0000384,C0068,2024-04-30 08:37:36,1294.68,USD,SkyTravel,HEALTHCARE,CASH,APPROVED
T0000385,C0054,2024-05-22 07:31:22,56.69,USD,MetroWater,SUBSCRIPTION,CASH,APPROVED
T0000386,C0209,2025-09-03 19:36:57,2426.05,USD,MetroWater,TRAVEL,WIRE,APPROVED
T0000387,C0044,2025-06-10 03:28:01,1468.71,USD,StreamFlix,HEALTHCARE,WIRE,APPROVED
T0000388,C0035,2024-05-15 09:05:25,276.04,USD,StreamFlix,ENTERTAINMENT,ACH,APPROVED
T0000389,C0038,2025-10-09 09:47:01,1244.44,USD,DineTime,HEALTHCARE,CASH,APPROVED
T0000390,C0161,2024-10-11 13:26:14,115.68,USD,SkyTravel,ENTERTAINMENT,CARD,APPROVED
T0000391,C0117,2025-04-14 23:06:49,396.11,USD,Acme Mart,ONLINE_SHOPPING,CARD,APPROVED
T0000392,C0171,2025-03-15 07:42:47,1276.66,USD,PowerGrid,HEALTHCARE,CASH,APPROVED
T0000393,C0127,2024-05-13 20:36:45,67.96,USD,StreamFlix,DINING,WIRE,APPROVED
T0000394,C0219,2025-04-15 00:35:34,947.02,USD,Acme Mart,ONLINE_SHOPPING,CARD,APPROVED
T0000395,C0032,2025-12-06 04:48:10,187.69,USD,Acme Mart,UTILITIES,CASH,APPROVED
T0000396,C0226,2024-09-13 03:00:03,36.0,USD,StreamFlix,DINING,CARD,APPROVED
T0000397,C0096,2024-04-03 03:27:55,39.68,USD,StreamFlix,UTILITIES,ACH,APPROVED
T0000398,C0001,2025-11-27 16:12:15,1456.58,USD,CityRentals,TRAVEL,MOBILE_WALLET,APPROVED
T0000399,C0003,2025-05-04 02:34:43,175.42,USD,SkyTravel,GROCERY,CASH,APPROVED
T0000400,C0059,2024-11-02 04:59:33,31.35,USD,SkyTravel,ENTERTAINMENT,CARD,APPROVED
T0000401,C0098,2024-01-09 22:13:15,263.8,USD,CityRentals,UTILITIES,CARD,APPROVED
T0000402,C0167,2025-09-22 16:06:24,187.24,USD,HealthPlus,UTILITIES,ACH,DECLINED
T0000403,C0221,2025-08-26 13:58:55,305.73,USD,SkyTravel,TRAVEL,ACH,APPROVED
T0000404,C0090,2024-03-27 09:02:07,97.78,USD,CityRentals,ENTERTAINMENT,ACH,APPROVED
T0000405,C0142,2025-12-08 00:58:35,50.0,USD,MetroWater,SUBSCRIPTION,WIRE,APPROVED
T0000406,C0218,2025-02-05 10:45:37,45.06,USD,MetroWater,DINING,MOBILE_WALLET,APPROVED
T0000407,C0166,2024-09-03 18:11:21,197.03,USD,HealthPlus,GROCERY,CASH,APPROVED
T0000408,C0164,2024-05-15 14:05:03,10.33,USD,Acme Mart,SUBSCRIPTION,WIRE,DECLINED
T0000409,C0221,2024-03-15 00:36:27,36.56,USD,PowerGrid,SUBSCRIPTION,ACH,APPROVED
T0000410,C0151,2025-02-11 18:26:42,833.1,USD,HealthPlus,RENT,CARD,DECLINED
T0000411,C0074,2025-07-03 19:34:31,117.4,USD,DineTime,FUEL,CASH,APPROVED
T0000412,C0158,2024-07-27 05:39:25,125.44,USD,StreamFlix,UTILITIES,CARD,APPROVED
T0000413,C0138,2024-09-01 02:06:29,592.19,USD,SkyTravel,HEALTHCARE,WIRE,APPROVED
T0000414,C0063,2024-02-26 11:15:39,3019.11,USD,SkyTravel,RENT,CASH,APPROVED
T0000415,C0171,2024-12-21 19:02:31,65.39,USD,CityRentals,UTILITIES,CARD,APPROVED
T0000416,C0133,2024-04-30 01:04:07,37.56,USD,CityRentals,DINING,WIRE,APPROVED
T0000417,C0086,2025-08-13 22:50:51,85.23,USD,SkyTravel,ENTERTAINMENT,WIRE,APPROVED
T0000418,C0020,2025-08-03 06:04:33,548.96,USD,FuelGo,ONLINE_SHOPPING,CARD,APPROVED
T0000419,C0095,2024-04-28 08:18:57,116.94,USD,SkyTravel,UTILITIES,MOBILE_WALLET,APPROVED
T0000420,C0190,2025-01-07 13:56:37,10.36,USD,Acme Mart,FUEL,ACH,APPROVED
T0000421,C0236,2025-11-02 15:16:07,88.01,USD,Acme Mart,UTILITIES,MOBILE_WALLET,APPROVED
T0000422,C0058,2025-08-08 13:34:24,379.91,USD,FuelGo,HEALTHCARE,WIRE,APPROVED
T0000423,C0031,2025-06-12 01:40:19,104.27,USD,Acme Mart,FUEL,ACH,APPROVED
T0000424,C0245,2024-11-14 11:54:59,25.33,USD,OnlineHub,ENTERTAINMENT,WIRE,APPROVED
T0000425,C0023,2024-11-07 22:40:20,73.94,USD,FuelGo,FUEL,ACH,APPROVED
T0000426,C0063,2025-07-13 08:55:29,445.09,USD,OnlineHub,ONLINE_SHOPPING,ACH,APPROVED
T0000427,C0039,2025-10-13 00:20:57,233.44,USD,Acme Mart,GROCERY,ACH,APPROVED
T0000428,C0244,2025-06-26 08:40:17,12.18,USD,DineTime,HEALTHCARE,WIRE,APPROVED
T0000429,C0108,2024-08-25 18:55:25,1153.62,USD,CityRentals,ONLINE_SHOPPING,WIRE,APPROVED
T0000430,C0106,2024-05-16 23:12:01,693.1,USD,SkyTravel,HEALTHCARE,MOBILE_WALLET,APPROVED
T0000431,C0210,2024-05-13 08:37:14,27.07,USD,MetroWater,ENTERTAINMENT,CARD,APPROVED
T0000432,C0075,2024-10-05 08:30:19,170.93,USD,DineTime,DINING,WIRE,APPROVED
T0000433,C0020,2024-06-17 16:22:05,451.53,USD,MetroWater,TRAVEL,CARD,APPROVED
T0000434,C0120,2024-07-31 16:27:13,615.7,USD,PowerGrid,HEALTHCARE,WIRE,PENDING
T0000435,C0079,2025-12-03 11:04:34,321.68,USD,SkyTravel,ONLINE_SHOPPING,CARD,APPROVED
T0000436,C0212,2024-09-11 12:57:07,8.02,USD,FuelGo,SUBSCRIPTION,ACH,APPROVED
T0000437,C0102,2024-06-27 01:07:53,16.85,USD,StreamFlix,FUEL,WIRE,APPROVED
T0000438,C0244,2025-04-18 03:42:37,257.11,USD,PowerGrid,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0000439,C0206,2025-02-14 13:33:10,66.15,USD,Acme Mart,UTILITIES,ACH,APPROVED
T0000440,C0176,2024-03-07 07:11:59,2197.58,USD,StreamFlix,RENT,CARD,APPROVED
T0000441,C0232,2025-04-17 01:50:37,972.11,USD,SkyTravel,ONLINE_SHOPPING,WIRE,APPROVED
T0000442,C0044,2025-11-30 15:32:03,37.49,USD,DineTime,SUBSCRIPTION,CASH,APPROVED
T0000443,C0045,2024-06-01 01:15:41,329.93,USD,CityRentals,HEALTHCARE,WIRE,APPROVED
T0000444,C0158,2025-07-17 17:26:27,51.27,USD,StreamFlix,SUBSCRIPTION,CASH,APPROVED
T0000445,C0016,2025-06-22 09:04:16,1471.46,USD,CityRentals,RENT,CASH,APPROVED
T0000446,C0162,2025-05-11 12:31:33,121.28,USD,DineTime,FUEL,WIRE,APPROVED
T0000447,C0234,2024-11-22 21:44:25,42.68,USD,DineTime,SUBSCRIPTION,WIRE,APPROVED
T0000448,C0057,2025-04-28 19:16:33,224.46,USD,StreamFlix,GROCERY,CARD,APPROVED
T0000449,C0092,2024-09-03 09:42:14,79.97,USD,CityRentals,SUBSCRIPTION,CARD,APPROVED
T0000450,C0137,2025-02-01 12:55:04,192.19,USD,HealthPlus,GROCERY,MOBILE_WALLET,APPROVED
T0000451,C0240,2025-12-15 13:03:46,86.92,USD,MetroWater,UTILITIES,WIRE,APPROVED
T0000452,C0234,2025-07-30 06:51:12,7.12,USD,FuelGo,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0000453,C0215,2024-02-27 08:28:10,652.84,USD,CityRentals,ONLINE_SHOPPING,CASH,APPROVED
T0000454,C0155,2025-09-20 07:20:06,108.79,USD,OnlineHub,TRAVEL,CARD,APPROVED
T0000455,C0207,2024-05-31 21:21:28,149.49,USD,CityRentals,UTILITIES,WIRE,APPROVED
T0000456,C0181,2025-01-17 14:24:11,314.26,USD,PowerGrid,UTILITIES,WIRE,PENDING
T0000457,C0151,2025-03-23 23:16:29,1607.75,USD,FuelGo,RENT,ACH,PENDING
T0000458,C0246,2025-09-20 12:59:29,780.77,USD,CityRentals,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0000459,C0058,2024-10-28 04:38:11,66.08,USD,DineTime,SUBSCRIPTION,WIRE,APPROVED
T0000460,C0046,2025-08-04 01:10:44,237.45,USD,MetroWater,GROCERY,CASH,APPROVED
T0000461,C0047,2024-04-16 18:03:55,28.87,USD,MetroWater,SUBSCRIPTION,ACH,APPROVED
T0000462,C0037,2024-06-20 23:09:46,1120.56,USD,HealthPlus,HEALTHCARE,WIRE,PENDING
T0000463,C0227,2024-08-02 09:05:07,2771.99,USD,FuelGo,RENT,CASH,APPROVED
T0000464,C0178,2025-03-24 15:16:44,1641.15,USD,SkyTravel,RENT,CARD,APPROVED
T0000465,C0249,2025-01-19 03:41:34,356.13,USD,OnlineHub,UTILITIES,CASH,APPROVED
T0000466,C0213,2024-03-16 01:12:59,947.53,USD,MetroWater,ONLINE_SHOPPING,ACH,APPROVED
T0000467,C0076,2025-01-19 05:51:30,83.09,USD,SkyTravel,GROCERY,CARD,APPROVED
T0000468,C0188,2025-09-20 17:34:33,2112.91,USD,SkyTravel,RENT,WIRE,APPROVED
T0000469,C0181,2024-06-09 01:56:59,110.67,USD,CityRentals,GROCERY,MOBILE_WALLET,DECLINED
T0000470,C0026,2025-07-07 09:39:28,316.27,USD,HealthPlus,HEALTHCARE,CASH,APPROVED
T0000471,C0170,2025-07-16 17:52:29,62.99,USD,SkyTravel,DINING,CARD,APPROVED
T0000472,C0040,2025-11-08 22:45:31,93.4,USD,DineTime,GROCERY,CARD,APPROVED
T0000473,C0154,2024-10-25 02:58:59,243.61,USD,Acme Mart,ONLINE_SHOPPING,ACH,APPROVED
T0000474,C0122,2025-11-07 09:38:54,1540.05,USD,DineTime,RENT,CASH,APPROVED
T0000475,C0024,2025-04-01 01:37:28,64.25,USD,FuelGo,FUEL,CASH,APPROVED
T0000476,C0068,2024-06-03 03:31:15,560.74,USD,HealthPlus,ONLINE_SHOPPING,WIRE,APPROVED
T0000477,C0022,2024-03-03 14:05:38,1214.19,USD,DineTime,HEALTHCARE,MOBILE_WALLET,APPROVED
T0000478,C0210,2024-08-29 17:20:24,68.61,USD,PowerGrid,FUEL,CASH,APPROVED
T0000479,C0077,2025-06-13 20:48:25,1747.53,USD,Acme Mart,RENT,MOBILE_WALLET,APPROVED
T0000480,C0174,2024-06-20 07:42:52,16.06,USD,OnlineHub,SUBSCRIPTION,ACH,DECLINED
T0000481,C0207,2025-03-21 07:21:05,422.25,USD,DineTime,TRAVEL,CARD,PENDING
T0000482,C0211,2024-03-09 03:10:06,336.96,USD,StreamFlix,UTILITIES,WIRE,DECLINED
T0000483,C0100,2024-01-13 22:41:05,65.63,USD,FuelGo,FUEL,WIRE,APPROVED
T0000484,C0151,2025-08-03 21:24:21,119.44,USD,SkyTravel,FUEL,CASH,APPROVED
T0000485,C0150,2025-07-02 12:31:11,3019.83,USD,MetroWater,RENT,CARD,APPROVED
T0000486,C0225,2024-02-08 06:16:10,82.92,USD,OnlineHub,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0000487,C0071,2024-12-05 08:38:59,47.44,USD,MetroWater,ENTERTAINMENT,CASH,APPROVED
T0000488,C0013,2024-11-06 11:19:16,1105.4,USD,FuelGo,ONLINE_SHOPPING,CARD,APPROVED
T0000489,C0072,2025-03-29 11:40:56,1030.59,USD,SkyTravel,ONLINE_SHOPPING,ACH,APPROVED
T0000490,C0069,2025-02-20 17:38:19,183.47,USD,SkyTravel,ENTERTAINMENT,ACH,APPROVED
T0000491,C0195,2024-03-08 11:19:39,131.41,USD,Acme Mart,FUEL,MOBILE_WALLET,APPROVED
T0000492,C0182,2024-07-16 07:18:29,66.47,USD,PowerGrid,FUEL,MOBILE_WALLET,APPROVED
T0000493,C0215,2025-12-22 07:14:57,66.13,USD,OnlineHub,GROCERY,CARD,DECLINED
T0000494,C0071,2024-05-06 01:06:45,1237.02,USD,PowerGrid,HEALTHCARE,CASH,APPROVED
T0000495,C0062,2025-04-30 21:22:03,738.29,USD,OnlineHub,HEALTHCARE,ACH,PENDING
T0000496,C0142,2025-01-30 01:48:27,522.93,USD,StreamFlix,HEALTHCARE,CARD,APPROVED
T0000497,C0042,2025-11-24 07:31:36,63.49,USD,HealthPlus,SUBSCRIPTION,ACH,APPROVED
T0000498,C0069,2025-10-24 06:18:21,156.42,USD,Acme Mart,ENTERTAINMENT,CASH,DECLINED
T0000499,C0154,2025-12-27 23:24:05,59.82,USD,MetroWater,GROCERY,WIRE,APPROVED
T0000500,C0071,2025-04-22 11:00:02,269.17,USD,FuelGo,ENTERTAINMENT,CASH,APPROVED
T0000501,C0174,2025-06-07 13:37:31,125.4,USD,DineTime,FUEL,MOBILE_WALLET,APPROVED
T0000502,C0144,2024-12-10 10:03:59,50.68,USD,StreamFlix,SUBSCRIPTION,CARD,APPROVED
T0000503,C0164,2025-06-13 08:44:56,1293.62,USD,StreamFlix,HEALTHCARE,WIRE,APPROVED
T0000504,C0231,2025-11-28 05:05:40,202.33,USD,MetroWater,GROCERY,CASH,APPROVED
T0000505,C0185,2025-02-18 14:08:11,165.57,USD,StreamFlix,GROCERY,WIRE,DECLINED
T0000506,C0189,2025-12-31 08:05:45,147.84,USD,MetroWater,GROCERY,ACH,APPROVED
